_id,window_size,percent_overlap,window_type,scaling,mode,resample_method,target_sr,feature_type,gabor_nscales,gabor_norientations,results[0],results[1],results[2],results[3],results[4],results[5],results[6],results[7],results[8],results[9],results[10]
682af5513b749259e2b5b4d7,2048,10,blackman,density,magnitude,none,22050,gabor,3,4,1,0.790266620983186,0.7007694632342871,0.6617929452951935,0.617515146328841,0.5905269661268798,0.5671302207576284,0.5247096503274166,0.47429092690213526,0.33190576669845023,0.29810373532335327
682af55102db8c6d23de93e0,512,20,blackman,density,magnitude,librosa,22050,gabor,3,4,1,0.8801935505923235,0.8434182237499915,0.8261188460637253,0.807219569678576,0.7918355773963635,0.7724369050181317,0.7483187582139527,0.7125421142052996,0.6384644556687915,0.4704043718135841
682af55436778bd22d5aee40,512,0,blackman,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8723558932054541,0.8198427669663474,0.7693279188349859,0.735641560973851,0.6354074095698572,0.5679623614022699,0.5589580702615148,0.49791439146547856,0.46058821731068417,0.3281889866633815
682af55586f3e652a671042e,2048,80,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,0.9954128440366973,0.8420387370028207,0.7988082085570887,0.7734436631790848,0.7464620509101636,0.7239534976361918,0.6953387767517331,0.6709267382163231,0.6426303240409569,0.5990606552129762,0.44924084807462017
682af5566013114bd1dd7c57,1024,0,blackman,spectrum,psd,polyphase,22050,gabor,3,4,1,0.7975532275288707,0.7018142183647488,0.657968867136395,0.5979383688523252,0.5279229249873615,0.4944807855341863,0.39616349590224226,0.3557205219395833,0.327485691247854,0.25057205888073386
682af55710b3e1fb86f63192,1024,40,hamming,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.831054967361145,0.7900186550736575,0.7550096361210213,0.7374224757328226,0.7248537302194752,0.7023177455824362,0.669101248107473,0.6119448747254876,0.43237988710798,0.33117778996263453
682af559a09f8a905d5c1119,2048,60,hamming,density,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.8012788626767431,0.7140702820194184,0.6592370660117151,0.6056528319639473,0.5292060986485929,0.47806539261559106,0.44401925138615816,0.3324357156793544,0.3053109607213192,0.2484740515158831
682af55ccc62c295058eb195,512,40,blackman,density,psd,librosa,22050,gabor,3,4,1,0.8705615121538182,0.7979588254810989,0.7542494212911719,0.7227822630176189,0.6791578504395099,0.6374479399595675,0.5970409683443725,0.5345445041041497,0.46681310021243433,0.33318168463620157
682af55efd005a4fa5046c27,512,30,blackman,density,magnitude,polyphase,22050,gabor,3,4,1,0.884277792582126,0.8295390554503475,0.8023435508277544,0.7812423423525795,0.7684985248052443,0.7488018141120223,0.7255213584059327,0.6033536556212924,0.5204140155840588,0.3552814742451053
682af55f911993481cc4246b,512,10,blackman,spectrum,magnitude,none,22050,gabor,3,4,1,0.8657640754142265,0.7901611627218942,0.7815633250931338,0.7470919657711957,0.7130913612765605,0.6760252523919549,0.6381868653101075,0.5790494935946884,0.44967769456281703,0.26639335485938354
682af5600c40404bffd2b1fc,512,70,hann,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8673711140923002,0.8090128706357426,0.7589614784843542,0.7295013691873194,0.643796252153359,0.6122905385285458,0.5839264725301726,0.47044894381211133,0.4205779773294585,0.24830851476285556
682af561cdc9111777b3b8b4,1024,50,hamming,spectrum,psd,librosa,22050,gabor,3,4,1,0.8816464121018998,0.7856689544258604,0.7345849570486009,0.6958441661984119,0.5745929161943317,0.5293480432781841,0.4931948190635745,0.4694056567173659,0.4480178860632614,0.3282462095734352
682af56346a9adb7b4461927,2048,0,blackman,spectrum,psd,librosa,22050,gabor,3,4,0.9862385321100917,0.7871029694801353,0.6558528430249504,0.5550263125779663,0.5344048940443413,0.5144747916099079,0.47210371439942944,0.46228021298731453,0.39339360560683334,0.40104899047744647,0.31872831265021045
682af564d0bb5dfb5d0a28d4,512,60,hamming,spectrum,psd,none,22050,gabor,3,4,1,0.8306400508320418,0.7667543990885166,0.7347326984768321,0.6952388166076345,0.6543190607786067,0.6127436814777489,0.5688390432809898,0.5076384777833314,0.3331334584130222,0.2575901513592163
682af564f4729eb2f4b2d359,2048,90,boxcar,density,psd,librosa,22050,gabor,3,4,0.9954128440366973,0.8315548917934756,0.6901333158397742,0.6119479083493589,0.5631645229389695,0.531286259396918,0.48901256534581516,0.4456923862750167,0.3975180745139196,0.28689151737961793,0.24190003536074137
682af567650d0f3081e6c7cf,512,50,hamming,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8724283921985319,0.8211285923087961,0.7868291622471515,0.7425269191533512,0.6441991264653,0.6157607619047486,0.587737726740264,0.5471804904998067,0.4589724962226273,0.3296089947572626
682af56854d0c0fe0b041649,512,80,hann,density,magnitude,none,22050,gabor,3,4,1,0.799484843690511,0.7420412446955095,0.7066279178845127,0.6834885090047681,0.659841608124889,0.6210329562973318,0.5676722042825065,0.5285629295941238,0.35897950382401456,0.2567193219093381
682af56bff1bbbf50e393375,1024,10,blackman,spectrum,psd,polyphase,22050,gabor,3,4,1,0.803992154470948,0.6939938437611416,0.6528742740961088,0.614370647331933,0.5720077645579262,0.544984391280386,0.4967223942721881,0.45478282258464814,0.3287285675011006,0.24643560138293183
682af56b7de9af40cbba244d,1024,70,hann,spectrum,magnitude,none,22050,gabor,3,4,1,0.8603693750713961,0.8022416405935151,0.7279494083978807,0.6936326926174675,0.6333119325756358,0.5960098115817765,0.5679147630060396,0.46600299552965646,0.37495481777065187,0.3076556756176233
682af56c513ce236f9dc2212,1024,90,boxcar,density,psd,polyphase,22050,gabor,3,4,1,0.87743913539216,0.7383725677926994,0.6796767436062036,0.6471818090601688,0.6109147552691181,0.5618804223942637,0.5030821060678058,0.4205383918273942,0.37024197756489863,0.29824444882427426
682af56e3a76f4f308281f7c,1024,30,blackman,density,psd,librosa,22050,gabor,3,4,1,0.8454913913203485,0.7449582960180302,0.6710965818668598,0.6083103642633643,0.519738311222216,0.4492520903847352,0.43190016144857035,0.3942925871523918,0.35503455499398523,0.26755781004818496
682af56eb1b71e85ff97afbc,2048,50,hamming,spectrum,psd,none,22050,gabor,3,4,1,0.8843274070187827,0.7885620329744863,0.7368664526645221,0.7028984743941252,0.5737829289067394,0.5291072431437491,0.492082875588261,0.46954271699316324,0.44713545480751404,0.3404367906074954
682af56ee0d9d5cb9706310b,2048,30,blackman,density,psd,librosa,22050,gabor,3,4,0.9724770642201835,0.7886294096345633,0.6761281227433761,0.6333708352422991,0.5991669957367541,0.5758004020754277,0.4981920398021115,0.4577868402662128,0.41724359420201407,0.40246264054367403,0.2585205099744511
682af57083ccc46f95ceeab1,1024,20,blackman,density,magnitude,polyphase,22050,gabor,3,4,1,0.8697027542974256,0.7639607751904717,0.6967001183547319,0.6703771080428688,0.6499374770663091,0.6032622121439507,0.4681362824418811,0.43387837326695816,0.41527113922331327,0.31689717559740094
682af57402db8c6d23de93e2,512,20,blackman,density,magnitude,polyphase,22050,gabor,3,4,1,0.8801935505923235,0.8434182237499915,0.8261188460637253,0.807219569678576,0.7918355773963635,0.7724369050181317,0.7483187582139527,0.7125421142052996,0.6384644556687915,0.4704043718135841
682af5743b749259e2b5b4d9,2048,10,blackman,density,magnitude,librosa,22050,gabor,3,4,0.9862385321100917,0.7868034589450263,0.7329760442579709,0.6948480693975843,0.6634462806427734,0.6445042298808347,0.6208247490484115,0.6013837263525358,0.5853589836841696,0.520417504102773,0.4435941185165307
682af5782c55e02e42050a97,2048,20,blackman,density,magnitude,none,22050,gabor,3,4,1,0.8196848395433277,0.7296964025562164,0.686810029706304,0.6516140053446862,0.6222443657931714,0.550409306167185,0.5052433672092299,0.40314600087439956,0.3865851280780047,0.313670635995868
682af57a36778bd22d5aee42,512,0,blackmanharris,density,psd,none,22050,gabor,3,4,1,0.8379059695889293,0.7517539850164596,0.7159502121564424,0.6802076324414345,0.6423729104343234,0.6118343867052478,0.5808304804018609,0.5006893957610765,0.33557376593826166,0.25365110103825683
682af57f6013114bd1dd7c59,1024,0,blackman,spectrum,magnitude,none,22050,gabor,3,4,1,0.8720337953063201,0.8219101456003617,0.7803219953436858,0.7409187981769456,0.6100693502821765,0.5601652414518917,0.5335870783924801,0.4867482528752471,0.45446924165339725,0.33780642291240226
682af581cfc8705f53cffa61,2048,40,hamming,spectrum,magnitude,none,22050,gabor,3,4,1,0.8520041937899662,0.7848692558948666,0.739973130448453,0.7134248442821094,0.699413416954886,0.6847669178892642,0.657367880856694,0.5430216618652592,0.3953507254869713,0.3045759494810211
682af581cc62c295058eb197,512,40,blackman,density,psd,polyphase,22050,gabor,3,4,1,0.8705615121538182,0.7979588254810989,0.7542494212911719,0.7227822630176189,0.6791578504395099,0.6374479399595675,0.5970409683443725,0.5345445041041497,0.46681310021243433,0.33318168463620157
682af582911993481cc4246d,512,10,blackman,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8777656780777873,0.794401159499723,0.7812496279776694,0.7314559872286456,0.7132951892316919,0.6702767971051375,0.6346434366534908,0.585672776641239,0.4952688822187626,0.4195325286727834
682af585862bd1a1869af9cc,2048,70,hann,spectrum,psd,none,22050,gabor,3,4,1,0.9221660826945111,0.8346378804455569,0.777907090055462,0.7264921824716863,0.6953482159349862,0.6541876803153421,0.5841680030906541,0.5116668784146727,0.44212975952717587,0.38361019452928485
682af5852192a4740614987a,1024,80,hann,density,psd,librosa,22050,gabor,3,4,1,0.9034158370049655,0.7895735510879737,0.7349716621201406,0.6874372775278921,0.6240352139610206,0.5724412923899849,0.5164937195534343,0.4520560485611167,0.32338969373837884,0.25209962795883745
682af58546a9adb7b4461929,2048,0,blackman,spectrum,psd,polyphase,22050,gabor,3,4,0.9862385321100917,0.7871029694801353,0.6558528430249504,0.5550263125779663,0.5344048940443413,0.5144747916099079,0.47210371439942944,0.46228021298731453,0.39339360560683334,0.40104899047744647,0.31872831265021045
682af58710b3e1fb86f63194,1024,40,blackman,density,psd,none,22050,gabor,3,4,1,0.8769966168346006,0.8011624270117698,0.7530926775370441,0.7188204241279289,0.6806376259616242,0.6349527936111692,0.5927398499727997,0.5339559695061217,0.46718026654347455,0.3870818016663047
682af588b8060faf4b70e9bc,1024,60,hamming,density,magnitude,none,22050,gabor,3,4,1,0.8794651687221139,0.8088238864544985,0.7651863907689114,0.7261190450319206,0.657664757502339,0.6368198864859252,0.5704203542600538,0.5326167682993569,0.4099792525136526,0.2998245299055927
682af58afd005a4fa5046c29,512,30,blackman,spectrum,psd,none,22050,gabor,3,4,1,0.8509023343036567,0.7733126680276832,0.7527350869919833,0.7113883877898662,0.675837014983079,0.6457784684543315,0.6007110670966274,0.542409663020763,0.35280210316510724,0.2590085386396287
682af58bcdc9111777b3b8b6,1024,50,hamming,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8816464121018998,0.7856689544258604,0.7345849570486009,0.6958441661984119,0.5745929161943317,0.5293480432781841,0.4931948190635745,0.4694056567173659,0.4480178860632614,0.3282462095734352
682af58cff92f7d181cde6bd,512,90,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8086970327539507,0.7248126518070673,0.6936698355868809,0.6729869453855852,0.6402531840362683,0.5994787854719823,0.5696686864754894,0.5262654719448893,0.3750302859655344,0.26091317261941044
682af58f650d0f3081e6c7d1,512,50,hamming,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8724283921985319,0.8211285923087961,0.7868291622471515,0.7425269191533512,0.6441991264653,0.6157607619047486,0.587737726740264,0.5471804904998067,0.4589724962226273,0.3296089947572626
682af58fd0bb5dfb5d0a28d6,512,60,hamming,spectrum,psd,librosa,22050,gabor,3,4,1,0.8817514329483532,0.8011068977269451,0.7505895435533417,0.7173270816761873,0.6450869727451238,0.6133866757325819,0.544332294679234,0.4962136703744558,0.3660015915451011,0.252228422612611
682af593e0d9d5cb9706310d,2048,30,blackman,density,psd,polyphase,22050,gabor,3,4,0.9724770642201835,0.7886294096345633,0.6761281227433761,0.6333708352422991,0.5991669957367541,0.5758004020754277,0.4981920398021115,0.4577868402662128,0.41724359420201407,0.40246264054367403,0.2585205099744511
682af5933a76f4f308281f7e,1024,30,blackman,density,psd,polyphase,22050,gabor,3,4,1,0.8454913913203485,0.7449582960180302,0.6710965818668598,0.6083103642633643,0.519738311222216,0.4492520903847352,0.43190016144857035,0.3942925871523918,0.35503455499398523,0.26755781004818496
682af593ff1bbbf50e393377,1024,10,blackman,spectrum,magnitude,none,22050,gabor,3,4,1,0.8978914503814731,0.7995646815053568,0.7560026425446347,0.7178460111266912,0.6889624115424958,0.6520674729021845,0.6118301718917436,0.5496503843034145,0.47701848591426377,0.435027532386905
682af5940c40404bffd2b1fe,512,70,hann,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8673711140923002,0.8090128706357426,0.7589614784843542,0.7295013691873194,0.643796252153359,0.6122905385285458,0.5839264725301726,0.47044894381211133,0.4205779773294585,0.24830851476285556
682af594a09f8a905d5c111b,2048,60,hamming,density,magnitude,none,22050,gabor,3,4,1,0.9069340601089542,0.8686747845834728,0.832728886804037,0.8073583833502804,0.7746404439076022,0.7435164564995487,0.7022424651013951,0.6654302671053798,0.5901289995150454,0.5024982534996918
682af597b1b71e85ff97afbe,2048,50,hamming,spectrum,psd,librosa,22050,gabor,3,4,0.9954128440366973,0.8078650239802301,0.6920415753323065,0.5972650876512198,0.5551674895213038,0.5222101096861991,0.4944629420100103,0.4520689374184782,0.4094876252574796,0.2915774020097769,0.24328853767033415
682af5973b749259e2b5b4db,2048,10,blackman,density,magnitude,polyphase,22050,gabor,3,4,0.9862385321100917,0.7868034589450263,0.7329760442579709,0.6948480693975843,0.6634462806427734,0.6445042298808347,0.6208247490484115,0.6013837263525358,0.5853589836841696,0.520417504102773,0.4435941185165307
682af59a83ccc46f95ceeab3,1024,20,blackman,spectrum,psd,none,22050,gabor,3,4,1,0.9054038991321065,0.8682208353259562,0.8402030809814364,0.8221226548661879,0.7800111933244385,0.7557660851850198,0.7156952850260871,0.6543345195242707,0.5656120673335797,0.484563137097103
682af59a2c55e02e42050a99,2048,20,blackman,density,magnitude,librosa,22050,gabor,3,4,0.9541284403669725,0.8362637835617777,0.7654712410691766,0.7339829249168751,0.7035507354072847,0.6857055442010517,0.6646665098306884,0.6475498018016022,0.6272270640997119,0.5894839349763118,0.3338374588896992
682af59c36778bd22d5aee44,512,0,blackmanharris,density,psd,librosa,22050,gabor,3,4,1,0.8643868798455253,0.8080143243763671,0.7563543098976954,0.6948864070354317,0.5737955552377095,0.5063407230466482,0.47080392538347177,0.45551417667413574,0.43144278786562645,0.31497464334454667
682af59e02db8c6d23de93e4,512,20,blackman,spectrum,psd,none,22050,gabor,3,4,1,0.8700033488057914,0.7922717508841561,0.771896473542873,0.7408222892051235,0.6939371624461083,0.6632529893585309,0.6282269696450676,0.5586915108634085,0.3940536559021018,0.2600822960598246
682af59f7de9af40cbba244f,1024,70,hann,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8853778726130466,0.8190069307834325,0.8002406140577933,0.7769917949248022,0.7499233342316624,0.7167206517959303,0.6866150416472535,0.6443951602233992,0.513391780724028,0.3631505358472514
682af5a26013114bd1dd7c5b,1024,0,blackman,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8551799383038952,0.8010586961969713,0.7564461952004433,0.700503083379071,0.6366494246670763,0.6111638252194298,0.5323509514465178,0.49876102290116103,0.4219809219841562,0.30270099922750326
682af5a554d0c0fe0b04164b,512,80,hann,density,magnitude,librosa,22050,gabor,3,4,1,0.8595109140372845,0.815212436659233,0.7868546965175707,0.7515223207665109,0.673051799670683,0.6347121810542344,0.6168265553952692,0.5688671387206389,0.479412494043275,0.24655321506658287
682af5a5911993481cc4246f,512,10,blackman,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8777656780777873,0.794401159499723,0.7812496279776694,0.7314559872286456,0.7132951892316919,0.6702767971051375,0.6346434366534908,0.585672776641239,0.4952688822187626,0.4195325286727834
682af5a8cfc8705f53cffa63,2048,40,hamming,spectrum,magnitude,librosa,22050,gabor,3,4,0.9908256880733946,0.7961616654401455,0.6945216143547462,0.5981537019521793,0.565632264666296,0.539054823878192,0.5077996132266912,0.47179319265045533,0.37329255735030137,0.3216248174598322,0.24356341837090675
682af5ab46a9adb7b446192b,2048,0,blackman,spectrum,magnitude,none,22050,gabor,3,4,1,0.7948596805792421,0.7143820150290711,0.6633932711107161,0.6054130863645955,0.539328877511566,0.5170080975000361,0.43283691234313093,0.3847616688516181,0.33250490075025574,0.28820262524635737
682af5ac10b3e1fb86f63196,1024,40,blackman,density,psd,librosa,22050,gabor,3,4,1,0.8692210410471054,0.7832722693538248,0.729917273952068,0.698638188186391,0.6857111662264664,0.6604706875648713,0.622715661937606,0.549670895620511,0.36846430813083975,0.2990314330304316
682af5b1fd005a4fa5046c2b,512,30,blackman,spectrum,psd,librosa,22050,gabor,3,4,1,0.9050122487245983,0.847883312537571,0.8181201652896749,0.8011497459023617,0.7618443544935093,0.7264970116943229,0.694751326151205,0.5854762944266477,0.47875378504197164,0.34666546607521015
682af5b1cc62c295058eb199,512,40,blackman,density,magnitude,none,22050,gabor,3,4,1,0.8449534696197718,0.7849976629728249,0.7708261934533626,0.7432931947142473,0.7187937583056849,0.6772044142800274,0.6346816746308093,0.5710277089796104,0.4750264527312757,0.2744874468333718
682af5b5ff1bbbf50e393379,1024,10,blackman,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8508074526478442,0.7809335921329742,0.7447057285162846,0.7227155417177009,0.7029227249830523,0.6709256800161989,0.6473943786938202,0.598307789570021,0.41650874872869237,0.29990867229748003
682af5b6b8060faf4b70e9be,1024,60,hamming,density,magnitude,librosa,22050,gabor,3,4,1,0.8957311710334656,0.8479753794482808,0.825308004811361,0.8018705146723456,0.7741847269748743,0.7423031222882954,0.7054745208038986,0.6684197665925526,0.5908586696323749,0.4789662523646123
682af5bb862bd1a1869af9ce,2048,70,hann,spectrum,psd,librosa,22050,gabor,3,4,0.9954128440366973,0.8495951749524059,0.7775235061186541,0.7200962129522982,0.6906264565202997,0.6747036446720464,0.6513118363802591,0.6116127200955495,0.5300779910865844,0.3444094010308986,0.2680836073904639
682af5bd2c55e02e42050a9b,2048,20,blackman,density,magnitude,polyphase,22050,gabor,3,4,0.9541284403669725,0.8362637835617777,0.7654712410691766,0.7339829249168751,0.7035507354072847,0.6857055442010517,0.6646665098306884,0.6475498018016022,0.6272270640997119,0.5894839349763118,0.3338374588896992
682af5bda09f8a905d5c111d,2048,60,hamming,density,magnitude,librosa,22050,gabor,3,4,0.9954128440366973,0.7926353527801168,0.7000806548178394,0.6604195266726105,0.6225576884174268,0.5876750163272682,0.5140919445304921,0.4715885129827801,0.3801836689421018,0.3473154900648365,0.2634087048432417
682af5bed0bb5dfb5d0a28d8,512,60,hamming,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8817514329483532,0.8011068977269451,0.7505895435533417,0.7173270816761873,0.6450869727451238,0.6133866757325819,0.544332294679234,0.4962136703744558,0.3660015915451011,0.252228422612611
682af5bf36778bd22d5aee46,512,0,blackmanharris,density,psd,polyphase,22050,gabor,3,4,1,0.8643868798455253,0.8080143243763671,0.7563543098976954,0.6948864070354317,0.5737955552377095,0.5063407230466482,0.47080392538347177,0.45551417667413574,0.43144278786562645,0.31497464334454667
682af5bf86f3e652a6710430,2048,80,hann,density,psd,none,22050,gabor,3,4,1,0.9060254190640888,0.7925376477394009,0.737958232514739,0.6903018710732902,0.6267335226838683,0.5754866250076118,0.5202773176649288,0.45732282707602523,0.332404050851154,0.27966620366558587
682af5c0e0d9d5cb9706310f,2048,30,blackman,density,magnitude,none,22050,gabor,3,4,1,0.8417744183220977,0.7439242445726432,0.6833340062582735,0.6157198101243042,0.5242797705598926,0.45108238074483803,0.441616890404328,0.42972096208000493,0.39680665868599757,0.29499889661398193
682af5c0b1b71e85ff97afc0,2048,50,hamming,spectrum,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.8078650239802301,0.6920415753323065,0.5972650876512198,0.5551674895213038,0.5222101096861991,0.4944629420100103,0.4520689374184782,0.4094876252574796,0.2915774020097769,0.24328853767033415
682af5c13a76f4f308281f80,1024,30,blackman,density,magnitude,none,22050,gabor,3,4,1,0.9092042769616887,0.8420635833897414,0.8164485160996644,0.795912049504024,0.7601219177769304,0.7278506137486721,0.687481811661522,0.577908205548615,0.4803752910241787,0.4056453197387062
682af5c183ccc46f95ceeab5,1024,20,blackman,spectrum,psd,librosa,22050,gabor,3,4,1,0.8278463140973226,0.71237976793765,0.672205416611045,0.626261165137858,0.5605342876992858,0.48767863647256926,0.38687241748893053,0.37368210934331647,0.3372859321546425,0.2565674073037342
682af5c1cdc9111777b3b8b8,1024,50,hamming,spectrum,magnitude,none,22050,gabor,3,4,1,0.8956332547242745,0.8360852915465706,0.7966513977372458,0.7629822441835425,0.6414502937780971,0.6159864088120245,0.588803109724373,0.5476286628962316,0.4543117888842376,0.38050217060666075
682af5c23b749259e2b5b4dd,2048,10,blackman,spectrum,psd,none,22050,gabor,3,4,1,0.8075131115406101,0.697438154147812,0.6558630615432907,0.6186211604267845,0.5750717426197126,0.5477673163251838,0.5005415214382898,0.4583953532391077,0.33380517708631574,0.2860186989122371
682af5c2650d0f3081e6c7d3,512,50,blackman,density,psd,none,22050,gabor,3,4,1,0.8318763610492524,0.7322024450908585,0.6978670849780109,0.6602764352703749,0.6291665698712718,0.5968804677709174,0.5377048548943789,0.47424562398879583,0.2933879822323487,0.2545000420338793
682af5c302db8c6d23de93e6,512,20,blackman,spectrum,psd,librosa,22050,gabor,3,4,1,0.9019481207660769,0.8635431136222506,0.8364041919335915,0.8185343732073666,0.7765903822934572,0.7525529789435625,0.7122660286302279,0.6505649101750295,0.5545429678764369,0.4492527494002037
682af5c36013114bd1dd7c5d,1024,0,blackman,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8551799383038952,0.8010586961969713,0.7564461952004433,0.700503083379071,0.6366494246670763,0.6111638252194298,0.5323509514465178,0.49876102290116103,0.4219809219841562,0.30270099922750326
682af5c62192a4740614987c,1024,80,hann,density,psd,polyphase,22050,gabor,3,4,1,0.9034158370049655,0.7895735510879737,0.7349716621201406,0.6874372775278921,0.6240352139610206,0.5724412923899849,0.5164937195534343,0.4520560485611167,0.32338969373837884,0.25209962795883745
682af5cd911993481cc42471,512,10,blackmanharris,density,psd,none,22050,gabor,3,4,1,0.8403362580948698,0.7509582971546875,0.7336487466081807,0.6916860273807837,0.6496394484181722,0.6176348240798948,0.5857332317208771,0.5001967512380093,0.317628112044643,0.2539510521819726
682af5cdcfc8705f53cffa65,2048,40,hamming,spectrum,magnitude,polyphase,22050,gabor,3,4,0.9908256880733946,0.7961616654401455,0.6945216143547462,0.5981537019521793,0.565632264666296,0.539054823878192,0.5077996132266912,0.47179319265045533,0.37329255735030137,0.3216248174598322,0.24356341837090675
682af5cd46a9adb7b446192d,2048,0,blackman,spectrum,magnitude,librosa,22050,gabor,3,4,0.9862385321100917,0.8107839751578596,0.6987967330606271,0.6076775423122193,0.5925287106775491,0.5799226807563748,0.5659608402454644,0.5249576560278884,0.40225348394199867,0.3935815034516902,0.31179463744582725
682af5d210b3e1fb86f63198,1024,40,blackman,density,psd,polyphase,22050,gabor,3,4,1,0.8692210410471054,0.7832722693538248,0.729917273952068,0.698638188186391,0.6857111662264664,0.6604706875648713,0.622715661937606,0.549670895620511,0.36846430813083975,0.2990314330304316
682af5d27de9af40cbba2451,1024,70,hann,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8853778726130466,0.8190069307834325,0.8002406140577933,0.7769917949248022,0.7499233342316624,0.7167206517959303,0.6866150416472535,0.6443951602233992,0.513391780724028,0.3631505358472514
682af5d4f4729eb2f4b2d35b,2048,90,boxcar,density,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.8315548917934756,0.6901333158397742,0.6119479083493589,0.5631645229389695,0.531286259396918,0.48901256534581516,0.4456923862750167,0.3975180745139196,0.28689151737961793,0.24190003536074137
682af5d6fd005a4fa5046c2d,512,30,blackman,spectrum,psd,polyphase,22050,gabor,3,4,1,0.9050122487245983,0.847883312537571,0.8181201652896749,0.8011497459023617,0.7618443544935093,0.7264970116943229,0.694751326151205,0.5854762944266477,0.47875378504197164,0.34666546607521015
682af5d6ff1bbbf50e39337b,1024,10,blackman,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8508074526478442,0.7809335921329742,0.7447057285162846,0.7227155417177009,0.7029227249830523,0.6709256800161989,0.6473943786938202,0.598307789570021,0.41650874872869237,0.29990867229748003
682af5d8cc62c295058eb19b,512,40,blackman,density,magnitude,librosa,22050,gabor,3,4,1,0.8887264950767308,0.833697601289067,0.8056892951509782,0.7734869823072149,0.7206687297727281,0.6381355035493551,0.6181217878539583,0.5786887063050316,0.5143594107215709,0.3531105244815947
682af5e00c40404bffd2b200,512,70,hamming,density,psd,none,22050,gabor,3,4,1,0.8140058368594308,0.7202807427318355,0.6927832997116427,0.6601527176887019,0.6204690808660467,0.5678238515310168,0.5148825979551669,0.4605055723650085,0.29001372333558345,0.25437964588862416
682af5e254d0c0fe0b04164d,512,80,hann,density,magnitude,polyphase,22050,gabor,3,4,1,0.8595109140372845,0.815212436659233,0.7868546965175707,0.7515223207665109,0.673051799670683,0.6347121810542344,0.6168265553952692,0.5688671387206389,0.479412494043275,0.24655321506658287
682af5e3e0d9d5cb97063111,2048,30,blackman,density,magnitude,librosa,22050,gabor,3,4,0.9724770642201835,0.8194798582188566,0.7417143608238876,0.6963380241492625,0.6626048965851473,0.6251778577716998,0.5128818565731255,0.49380982967087844,0.4759139495909913,0.4409850188189926,0.24602785414966197
682af5e3b8060faf4b70e9c0,1024,60,hamming,density,magnitude,polyphase,22050,gabor,3,4,1,0.8957311710334656,0.8479753794482808,0.825308004811361,0.8018705146723456,0.7741847269748743,0.7423031222882954,0.7054745208038986,0.6684197665925526,0.5908586696323749,0.4789662523646123
682af5e583ccc46f95ceeab7,1024,20,blackman,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8278463140973226,0.71237976793765,0.672205416611045,0.626261165137858,0.5605342876992858,0.48767863647256926,0.38687241748893053,0.37368210934331647,0.3372859321546425,0.2565674073037342
682af5e63a76f4f308281f82,1024,30,blackman,density,magnitude,librosa,22050,gabor,3,4,1,0.8691625608764983,0.8071363091811163,0.7582334433868309,0.681413887906488,0.572150674111828,0.4795963774078206,0.48684149287912437,0.4797383689995624,0.44357244907721705,0.33089729363917164
682af5e736778bd22d5aee48,512,0,blackmanharris,density,magnitude,none,22050,gabor,3,4,1,0.862201373605064,0.7913180166144889,0.7699907376642344,0.7476935971233376,0.7098977920223887,0.6737091079176514,0.629767540965996,0.5747323705847928,0.4777823904482568,0.268032209437997
682af5e72c55e02e42050a9d,2048,20,blackman,spectrum,psd,none,22050,gabor,3,4,1,0.837464000024546,0.7453090434601872,0.7017606394040223,0.656364562610544,0.5900499824900401,0.517301538633093,0.47286155527621715,0.3881066680865374,0.3602125505995648,0.30685098199222494
682af5e8a09f8a905d5c111f,2048,60,hamming,density,magnitude,polyphase,22050,gabor,3,4,0.9954128440366973,0.7926353527801168,0.7000806548178394,0.6604195266726105,0.6225576884174268,0.5876750163272682,0.5140919445304921,0.4715885129827801,0.3801836689421018,0.3473154900648365,0.2634087048432417
682af5e802db8c6d23de93e8,512,20,blackman,spectrum,psd,polyphase,22050,gabor,3,4,1,0.9019481207660769,0.8635431136222506,0.8364041919335915,0.8185343732073666,0.7765903822934572,0.7525529789435625,0.7122660286302279,0.6505649101750295,0.5545429678764369,0.4492527494002037
